STOP DATE,"STOP TIME","SENT TO STATE","INCIDENT NUMBER","STOP TYPE DESCRIPTION","GEO CODE","ANONYMOUS HOUSE NUMBER","ADDRESS STREET","CROSS STREET","RACE DESCRIPTION","SEX DESCRIPTION","RESIDENCY CODE","AGE IN YEARS (at time of contact)","PAT-DOWN FRISK CONDUCTED","SEARCH CONDUCTED","CITATION ISSUED","ARREST MADE","REASON FOR STOP - DRUG TRANSACTION","REASON FOR STOP - RADIO BROADCAST CFS","REASON FOR STOP - FITS DESCRIPTION","REASON FOR STOP - CASING","REASON FOR STOP - PROXIMITY","REASON FOR STOP - GANG ENFORCEMENT","REASON FOR STOP - SUSPICIOUS ACTIVITY","REASON FOR STOP - OTHER","FRISK CONDUCTED BY","REASON FOR FRISK - ADMINISTRATIVE","REASON FOR FRISK - VERBAL THREATS","REASON FOR FRISK - CRIMINAL VIOLENT BEHAVIOR","REASON FOR FRISK - VIOLENT BEHAVIOR","REASON FOR FRISK - VIOLENT CRIME","REASON FOR FRISK - SUSPICIOUS BULGE","REASON FOR FRISK - EVASIVE","REASON FOR FRISK - OTHER","PAT-DOWN FRISK LED TO SEARCH BEYOND","SEARCH CONDUCTED BY","REASON FOR SEARCH - ADMINISTRATIVE","REASON FOR SEARCH - DRUGS","REASON FOR SEARCH - HARD OBJECT","REASON FOR SEARCH - FIREARM","REASON FOR SEARCH - OTHER WEAPON","REASON FOR SEARCH - OTHER","CONTRABAND FOUND","CONTRABAND FOUND - DRUGS","CONTRABAND FOUND - DRUG PARAPHERNALIA","CONTRABAND FOUND - ALCOHOL","CONTRABAND FOUND - WEAPON","CONTRABAND FOUND - STOLEN PROPERTY","CONTRABAND FOUND - OTHER","MAPPING ADDRESS"
06/24/2019,"19:57","NO","UF1900710","PEDESTRIAN","57609","1 BLOCK","MICHIGAN AVE","VINE ST S","BLACK OR AFRICAN AMERICAN","MALE","N","14","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 MICHIGAN AVE ,URBANA,IL"
06/23/2019,"23:33","NO","UF1900704","PEDESTRIAN","57601","100 BLOCK","W MAIN ST",,"BLACK OR AFRICAN AMERICAN","MALE","N","20","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","100 W MAIN ST ,URBANA,IL"
06/23/2019,"23:35","NO","UF1900704","PEDESTRIAN","57601","100 BLOCK","W MAIN ST",,"WHITE","MALE","Y","15","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","100 W MAIN ST ,URBANA,IL"
06/21/2019,"23:31","NO","UF1900697","PEDESTRIAN","57711","1 BLOCK","OGELTHORPE","MICHIGAN AVE","BLACK OR AFRICAN AMERICAN","FEMALE","Y","14","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 OGELTHORPE ,URBANA,IL"
06/21/2019,"23:32","YES","UF1900697","PEDESTRIAN","57711","1 BLOCK","OGELTHORPE","MICHIGAN AVE","BLACK OR AFRICAN AMERICAN","FEMALE","N","14","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","CONSENT","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","1 OGELTHORPE ,URBANA,IL"
06/19/2019,"16:33","NO","UF1900687","PEDESTRIAN","60503","1000 BLOCK","COLORADO AV",,"WHITE","FEMALE","N","19","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1000 COLORADO AV ,URBANA,IL"
06/19/2019,"16:33","NO","UF1900687","PEDESTRIAN","60503","1000 BLOCK","COLORADO AV",,"WHITE","FEMALE","U","20","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1000 COLORADO AV ,URBANA,IL"
06/19/2019,"23:15","NO","UF1900689","PEDESTRIAN","57507","1 BLOCK","W CALIFORNIA AVE","LINCOLN AVE","BLACK OR AFRICAN AMERICAN","MALE","N","19","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 W CALIFORNIA AVE ,URBANA,IL"
06/16/2019,"20:51","YES","UU1902911","PEDESTRIAN","54611","1 BLOCK","COUNTRY CLUB RD","BROADWAY AV","BLACK OR AFRICAN AMERICAN","MALE","Y","21","YES","YES","NO","YES","NO","NO","NO","NO","NO","NO","NO","YES","CONSENT","NO","NO","NO","NO","NO","NO","NO","NO","NO","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","1 COUNTRY CLUB RD ,URBANA,IL"
06/15/2019,"12:30","YES","UF1900674","PEDESTRIAN","54711","200 BLOCK","S VINE ST",,"BLACK OR AFRICAN AMERICAN","MALE","N",,"YES","YES","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","REASONABLE SUSPICION","NO","NO","NO","NO","NO","NO","NO","YES","NO","CONSENT","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","200 S VINE ST ,URBANA,IL"
06/15/2019,"13:05","YES","UF1900674","PEDESTRIAN","54711","200 BLOCK","S VINE ST",,"BLACK OR AFRICAN AMERICAN","MALE","Y",,"NO","YES","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","CONSENT","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","200 S VINE ST ,URBANA,IL"
06/09/2019,"02:11","NO","UF1900643","PEDESTRIAN","60505","1 BLOCK","MONTCLAIR RD",,"BLACK OR AFRICAN AMERICAN","MALE","Y","29","NO","NO","NO","NO","NO","NO","NO","YES","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 MONTCLAIR RD ,URBANA,IL"
06/06/2019,"18:26","NO","UU1902735","PEDESTRIAN","57507","1000 BLOCK","S ORCHARD","IOWA","WHITE","MALE","Y","68","NO","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1000 S ORCHARD ,URBANA,IL"
06/02/2019,"11:58","NO","UF1900619","PEDESTRIAN","57603","400 BLOCK","S WEBBER ST",,"BLACK OR AFRICAN AMERICAN","MALE","U","22","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","400 S WEBBER ST ,URBANA,IL"
05/29/2019,"19:35","NO","UF1900602","PEDESTRIAN","60506","300 BLOCK","E MUMFORD DR",,"BLACK OR AFRICAN AMERICAN","MALE","N","50","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","300 E MUMFORD DR ,URBANA,IL"
05/29/2019,"19:35","NO","UF1900602","PEDESTRIAN","60506","300 BLOCK","E MUMFORD DR",,"BLACK OR AFRICAN AMERICAN","MALE","Y","26","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","300 E MUMFORD DR ,URBANA,IL"
05/29/2019,"21:06","NO","UU1902567","PEDESTRIAN","57504","400 BLOCK","S RACE ST",,"BLACK OR AFRICAN AMERICAN","FEMALE","Y","18","NO","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","400 S RACE ST ,URBANA,IL"
05/29/2019,"21:06","NO","UU1902567","PEDESTRIAN","57504","400 BLOCK","S RACE ST",,"BLACK OR AFRICAN AMERICAN","MALE","Y","23","NO","NO","NO","NO","NO","YES","NO","NO","YES","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","400 S RACE ST ,URBANA,IL"
05/28/2019,"17:50","YES","UU1902546","PEDESTRIAN","57604","100 BLOCK","S COTTAGE GROVE AV",,"BLACK OR AFRICAN AMERICAN","MALE","N","21","YES","YES","YES","NO","NO","YES","NO","NO","YES","NO","NO","YES","REASONABLE SUSPICION","NO","NO","NO","NO","NO","NO","NO","YES","YES","PROBABLE CAUSE","NO","NO","NO","NO","NO","YES","YES","YES","NO","NO","NO","NO","NO","100 S COTTAGE GROVE AV ,URBANA,IL"
05/26/2019,"22:19","NO","UF1900587","PEDESTRIAN","54615","1 BLOCK","RACE ST","UNIVERSITY AVE","BLACK OR AFRICAN AMERICAN","FEMALE","N","47","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 RACE ST ,URBANA,IL"
05/25/2019,"01:24","NO","UF1900580","PEDESTRIAN","57708","1700 BLOCK","FAIRLAWN DR",,"BLACK OR AFRICAN AMERICAN","MALE","Y","42","NO","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1700 FAIRLAWN DR ,URBANA,IL"
05/25/2019,"19:08","YES","UU1902481","PEDESTRIAN","57504","1 BLOCK","S HIGH ST","RACE","ASIAN","MALE","Y","37","NO","YES","YES","YES","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","1 S HIGH ST ,URBANA,IL"
05/25/2019,"19:08","NO","UU1902481","PEDESTRIAN","57504","1 BLOCK","S HIGH ST","RACE","ASIAN","FEMALE","Y","33","NO","NO","NO","NO","NO","YES","NO","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 S HIGH ST ,URBANA,IL"
05/24/2019,"22:51","NO","UF1900578","PEDESTRIAN","54711","200 BLOCK","N VINE ST",,"BLACK OR AFRICAN AMERICAN","MALE","N","38","NO","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","200 N VINE ST ,URBANA,IL"
05/24/2019,"22:51","NO","UF1900578","PEDESTRIAN","54711","200 BLOCK","N VINE ST",,"BLACK OR AFRICAN AMERICAN","MALE","U","35","NO","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","200 N VINE ST ,URBANA,IL"
05/24/2019,"22:51","NO","UF1900578","PEDESTRIAN","54711","200 BLOCK","N VINE ST",,"WHITE","MALE","Y","21","NO","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","200 N VINE ST ,URBANA,IL"
05/24/2019,"23:03","NO","UF1900575","PEDESTRIAN","60504","1800 BLOCK","S COTTAGE GROVE AVE",,"BLACK OR AFRICAN AMERICAN","FEMALE","Y","16","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1800 S COTTAGE GROVE AVE ,URBANA,IL"
05/24/2019,"23:03","NO","UF1900575","PEDESTRIAN","60504","1800 BLOCK","S COTTAGE GROVE AVE",,"WHITE","FEMALE","Y","17","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1800 S COTTAGE GROVE AVE ,URBANA,IL"
05/24/2019,"23:03","NO","UF1900575","PEDESTRIAN","60504","1800 BLOCK","S COTTAGE GROVE AVE",,"WHITE","FEMALE","Y","18","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1800 S COTTAGE GROVE AVE ,URBANA,IL"
05/24/2019,"23:03","NO","UF1900575","PEDESTRIAN","60504","1800 BLOCK","S COTTAGE GROVE AVE",,"WHITE","MALE","N","19","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1800 S COTTAGE GROVE AVE ,URBANA,IL"
05/16/2019,"00:02","NO","UF1900539","PEDESTRIAN","63401","500 BLOCK","E WINDSOR",,"BLACK OR AFRICAN AMERICAN","MALE","N","23","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","500 E WINDSOR ,URBANA,IL"
05/16/2019,"00:02","NO","UF1900539","PEDESTRIAN","63401","500 BLOCK","E WINDSOR",,"WHITE","FEMALE","N","26","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","500 E WINDSOR ,URBANA,IL"
05/16/2019,"22:23","NO","UF1900549","PEDESTRIAN","63401","500 BLOCK","E WINDSOR RD",,"BLACK OR AFRICAN AMERICAN","MALE","Y","18","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","500 E WINDSOR RD ,URBANA,IL"
05/16/2019,"22:23","NO","UF1900549","PEDESTRIAN","63401","500 BLOCK","E WINDSOR RD",,"WHITE","FEMALE","Y","18","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","500 E WINDSOR RD ,URBANA,IL"
05/16/2019,"23:49","YES","UF1900551","PEDESTRIAN","54615","1 BLOCK","MAIN ST","CENTRAL AVE","HISPANIC OR LATINO","MALE","N","26","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","CONSENT","NO","NO","NO","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 MAIN ST ,URBANA,IL"
05/10/2019,"19:09","YES","UF1900504","PEDESTRIAN","54610","800 BLOCK","N LINCOLN AV",,"BLACK OR AFRICAN AMERICAN","MALE","Y","19","YES","YES","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","REASONABLE SUSPICION","NO","NO","NO","NO","NO","NO","NO","YES","YES","CONSENT","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","800 N LINCOLN AV ,URBANA,IL"
